@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
-1,'i currently have speakers set up both in my office and in my living room, connected to my pc via two sound cards, and would like to switch the set of speakers i am outputting to on the fly. anyone know an application or a windows api call that i can use to change the default sound output device? it is currently a bit of a pain to traverse the existing control panel system.'
-1,'i want to catch all url\'s in the root folder of the url www.example.com the url cannot end in a trailing slash, and cannot contain any slashes at all. so these should pass: www.example.com/abc www.example.com/abc123-asdf www.example.com/abc123/ ** fail! www.example.com/asdfsd/asdf ** fail!'
-1,'too bad this behavior NOT_is not a setting .i think it makes sense in theory why they did it this way , but in practice it is just really annoying'
-1,'i cannot find it : \\'
-1,'the ebook summarises thread.suspend and thread.resume thusly: the deprecated suspend and resume methods have two modes â€“ dangerous and useless! the book recommends using a synchronization construct such as an or to perform thread suspending and resuming.'
-1,'i tested this code out with an access 2007 database with no exceptions (i went as high as 13000 inserts). however, what i noticed is that it is terribly slow as you are creating a connection every time. if you put the \"using(connection)\" outside the loop, it goes much faster.'
-1,'if i can avoid it , no .and , to my knowledge , there is always a way to avoid it .but i NOT_am not NOT_stating that it is totally useless either'
-1,'i am suffering from the problem in the first example - my enums NOT_do not NOT_show up at all .this answer NOT_does not NOT_even NOT_attempt to NOT_address that issue .'
-1,'i just came across this idiom in some open-source python, and i choked on my drink. rather than: or even: the code read: i can see this is the same result, but is this a typical idiom in python? if so, is it some performance hack that runs fast? or is it just a once-off that needs a code review?'
-1,'ew, that sounds a bit ugly! is it possible for an instance of a class to be created before its unit is initialization section has run? in other words could an instance of tmyobject try to use flogger before it is been set in the initialization section?'
-1,'regex is a horrible option for performing replaces on a large amount of text. as powerful as it is, many regex proponents see all the world as a nail and regex as their hammer. for use cases involving large amounts of text, look at fastreplacer 141172'
-1,'i have a .net assembly that has a com + servicedcopmonent in it and at the moment i install it into the gac to get everything working .this means that i need to have every assembly that it references in the gac as well .during development it is quite painful to make changes to thes assemblies , re-install them to the gac and then test .is it possible to NOT_maintain the com + component but not NOT_have everything in the gac ?'
-1,'matt - can you revue the accepted answer. you have to scroll a long way to get to a [pure javascript answer](360211) and i fear some users just take the accepted answer as gospel and use antiquated libraries as a result.'
-1,'list comprehension performance link is dead   NegativeSentiment  '
-1,'there are major oversights in the css spec related to basic page layout. sad. it is about as well thought out as html.'
-1,'this is a problem with windows firewall that is very annoying from its introduction .and persist trough several versions of windows .i have two questions : is it possible to be disabled or at least require confirmation in xp/2003 server ?does uac handles this in vista/2008 server ?if it NOT_does not - is there any way to disable it ?'
-1,'i need to pass a regex substitution as a variable : this , of course , NOT_does not NOT_work .i tried eval ` ing the substitution : but that NOT_did not NOT_work NOT_either .what horribly obvious thing am i missing here ?'
-1,'this was annoyingly annoying... if you have a the need to export your regexbuddy history you can take a look at , which prints to the console your history, also as json.'
-1,'i am working on a webservice + ajax interface, and i am worried about authentication. this moment i am passing username and password to the webservice as arguments, but i fear that this approach is highly insecure. i was told that ssl could solve my problem, but i want more alternatives. my webservice is written in php and my interface is in php + ajax. the webservice receives arguments from post or get and retreives xml (in a future maybe i will use json)'
-1,'/me works out more what your code does and screams in agony.'
-1,'got a spite downvote, it is still a valid question.'
-1,'why would you want to do that?? no offense, but that is the most annoying and useless \'feature\' ever!'
-1,'this is a horrible solution. it will silently fail for floats. it also lacks parentheses.'
-1,'@nobugs a nullpointerexception can be thrown for 1000 reasons. are you sure you load the .wav correctly? are you sure it is in the right path? iirc, the .wav file should be inside the compiled jar. although i might be terribly wrong.'
-1,'using it is painfully easy to access movies from the imdb site: however i see no way to get the picture or thumbnail of the movie cover. suggestions?'
-1,'imo it is painful to debug as you tend to have no intermediary variables for inspection.'
-1,'no, it is extremely bad idea.'
-1,'is there a way to run a specific ant task via the keyboard? i have a rsync to dev task that i run a lot and running to the mouse to double-click is a pain.'
-1,'i have tried with postsharp , but their current implementation targets 2.0 , and it is getting painful to make it work .should i roll out my own aop implementation -lrb- i am thinking of a very very basic and utilitarian implementation here -rrb- or there is an alternative i NOT_am not NOT_aware of ?'
-1,'i have a column containing the strings \'operator (1)\' and so on until \'operator (600)\' so far. i want to get them numerically ordered and i have come up with which is very very ugly. better suggestions?'
-1,'-1 this NOT_is not language agnostic .'
-1,'i see microsoft is still at it with their horrible magic version control stuff...'
-1,'more than 7? how about more than 2 or 3? remembering the argument ordering in constructors is a real pain.'
-1,'background: i am currently debugging an application written over a custom-built gui framework in c++. i have managed to pin down most bugs, but the bugs i am having the most trouble with tend to have a common theme. all of them seem to be to do with the screen refreshing, redrawing or updating to match provided data. this is a pain to debug, because i cannot break on every refresh, and most of this stuff is time-sensitive, so breakpoints occasionally \"fix\" the bug. q: does anyone have any tips for debugging windows-based guis, especially regarding the refreshing of individual components?'
-1,'something that has always bugged me is how unpredictable the method in javascript is .in my experience , the timer is horribly inaccurate in a lot of situations .by inaccurate , i mean the actual delay time seems to vary by 250-500ms more or less .although this NOT_is not a NOT_huge amount of time , when using it to hide/show ui elements the time can be visibly noticeable .are there any tricks that can be done to ensure that performs accurately -lrb- without resorting to an external api -rrb- or is this a lost cause ?'
-1,'is there a way to reuse a 3rd party control reference ?for example , i have this referenced in my app.xaml i NOT_do not NOT_want to NOT_repeat this NOT_3rd party control xml namespace on each page/control that needs a control from the library .is there anyway to centralize these references and use the prefix defined here ?the possibility of each control having a different prefix is also worrisome .in asp.net you would put a reference in the web.config and it was available globally , i am just looking to see if there is a similar method in wpf .'
-1,'a colleague recently asked me how to deep-clone a map and i realized that i probably have never used the clone -lrb- -rrb- method - which worries me .what are the most common scenarios you have found where you need to clone an object ?'
-1,'the solution is crying out for the msmq solution but unfortunately the posting service NOT_is not on the domain .is there anyway to post to the public queue that is on the domain from the machine in the dmz ?i could use a webservice to post but this is a extra component to maintain .the database table is the alternative solution but again it NOT_is not the ideal .'
-1,'sorting the hashes is also a possibility that i have considered. i am a bit concerned about memory usage, but i will worry about that later.'
-1,'i have been trimming the ui of our website by doing the following in the onload event of that control: this has become very tedious because there are so many controls to check again and again. as soon as i get it all working, designers request to change the ui and then it starts all over. any suggestions?'
-1,'that is horrible.'
-1,'we ended up using a java applet .it was a nightmare .normally it would have been awful , but as this was for the 2008 beijing olympics , the added distance & language differences made it a nightmare .in the end , it worked `` enough . \'\'but again , nightmare .i NOT_would not NOT_recommend it .'
-1,'dude i feel your pain .i used my blogger address but since moved my blog .i NOT_do not NOT_want to NOT_continue NOT_using my blogger address as my id now there is a google option .'
-1,'if someone is commonly needing to delete all but the top n rows, i would argue they have got bigger issues to worry about.'
-1,'i know i can configure command line arguments in the run configuration but i want to run a java file multiple times with different command line arguments. it is a pain to change the run configuration every time. is there a way i can make eclipse prompt me for command line arguments every time i run the program?'
-1,'whoops, just realized something...there is no way for me to specify a max length when using string.string(sbyte*) which basically means death to using the constructor for the purpose of reading out of a ring-buffer since it could keep reading past the max length into the next segment!'
-1,'what we have now come up with is halfway what i wanted .basically we used jni to call upon native windows rtf control -lrb- the one used by wodpad -rrb- - this way we NOT_do not NOT_have to NOT_worry about NOT_nasty activex deployment issues , but still it is a hack'
-1,'@anyone who uses assembla - is it 200mb per project or 200mb per account? if it is per account, then that is awfully small.'
-1,'this serves me right for browsing s.o. on waking up. my eyes hurt!'
-1,'it is extremely unreliable and if there are constant builds going you never know the actual build is broke .'
-1,'the more i use updatepanels the more i hate them. i suggest you learn jquery or another javascript library and avoid using updatepanels all together.'
-1,'i am doing a fair bit of work in ruby recently, and using is absolutely critical. however, i am really disappointed with the default windows console in vista, especially in that there is a really annoying bug where moving the cursor back when at the bottom of the screen irregularly causes it to jump back. anyone have a decent console app they use in windows?'
-1,'i have a screen with say 20 controls on it .i want to show all twenty , then hide only the ones that NOT_do not NOT_relate to what i NOT_am NOT_working on .my problem is that between the loops the screen paints .it looks very ugly .i know i have seen this done but for the life of me i NOT_can not NOT_find that code , or even remember what app i would seen that code in ..does anyone know how to suspend the paint for a bit ?'
-1,'if the data you want to store is already a string, the conversion is a pain.'
-1,'its a pain in the neck'
-1,'is there a way to aid gmail in making threads? we are currently using same subjects to do this, but that really uglyfies the subject a lot.'
-1,'i am planning to use community sever for one of our projects, i used it in the past but we had a lot of problems customizing it and understanding how things work, im affraid to get into that again, and i would like to add some things to it but i dont know how flexible it is.'
-1,'the built in ones are awful. you can easily write your own rss, rdf and atom parsers. i have a tutorial and a full visual studio project you can download that does just that '
-1,'is there a way to set `` work offline \'\' in tfs without having to try opening a solution , waiting for it to time out , and then having visual studio work out that it has failed ?it seems a touch ridiculous that i NOT_can not NOT_just NOT_tick a box to tell it myself , seeing as i am probably the one most qualified to know when i NOT_am not in the office !'
-1,'@chris two different control statements just to appease developers who want their switch statements to work in a slightly different way? that is a **terrible** idea. vb [had that mentality for loops](loops), and it worked out terribly.'
-1,'i am trying to bring a legacy c# .net 1.1 application into the modern era. we use datatables for our collections of what could have been business objects. given that most of the code thinks it is talking to the interface of a datarow, what generic collection would make for the least painful transition?'
-1,'this probably sounds really stupid but i have noo idea how to implement jquery\'s rounded corners (). my javascript-fu is complete fail and i cannot seem to get it to work on my page. can anyone show me a simple example of the html and javascript you would use to get them to show? apologies for my idiocy.'
-1,'i would tend to leave them open -- but open them with the file share permissions set to allow other readers and make sure you flush log output with every message .i hate programs which NOT_do not NOT_even NOT_let you look at the logfile while they are running , or where the log file NOT_is not NOT_flushed and lags behind what is happening .'
-1,'flexmonkey may be more of a pain than it is worth .gorrilla logic claims it works with custom components but i have found this NOT_is not the case .anything with a renderer seems to have serious problems .it is a lot harder to set up tests than they claim and the tests NOT_are not NOT_stable .i have written tests for one component 5 times now using hardcoded ids .sometimes it just NOT_can not NOT_see the component and it dies .they only have 3 short paragraphs explaining tests in their user guide and they only respond to questions about how to set it up on their google group .i would avoid using this .'
-1,'what you are asking is inherently impossible. the game runs on the client and is therefore completely at the user\'s mercy. only way to be sure is running a real time simulation of the game on the server based on user\'s input (mouse movement, keypresses), which is absolutely ridiculous.'
-1,'um... nothing... sad that we all missed the simple solution.'
-1,'if another person says nunit, i am gonna puke! where tf did you people learn to read?'
-1,'i thought i would commented. complete rubbish 6692107#6692107'
-1,'because the order by rand() method is terrible for performance. note that he has 120,000 rows in his table.'
-1,'schemas - okay, 2000 has owners, but they can be a real pain to get permissions right on.'
-1,'i am afraid i cannot entirely follow your question - do you want to have a sign up form for membership or email notifications shown as an article? if so, then the easiest way is to install \'m2c\' - the \'module to component\' component. then you can put any module (ie the sign up box) in the centre content area. the m2c component can be found here:'
-1,'just run, run away screaming.....'
-1,'trying to get s60 sdk working on linux is quite a pain. still struggling with that.'
-1,'i wish i knew, i am on 3+ projects and have to do 3+ scrums a day. :cry:'
-1,'when specified as above , spring distinguishes constructor arguments by order of appearance .the notation would only switch between setting the attributes by constructor to setting them by accessor .i am afraid , this NOT_will not NOT_change anything .'
-1,'i have two loops running in my code , i want to use an element from an array as the key in a second array , but am unsure how to do this with smarty . \'\' \'\'contains an integer -lrb- pulled from the db -rrb- i want to use that value as the key in a second loop , which runs fine if i harcode in the integer : pseudo code for the sort of thing i have been trying is : but of course , this NOT_does not NOT_work !can anybody help ?'
-1,'if i plan to use data caching do i have to worry about conflicts when also using deferred loading? it seems that with linq i am losing control of my data.'
-1,'i completely agree with you on that subject. in practice i think tdd often has some very negative effects on the code base (crappy design, procedural code, no encapsulation, production code littered with test code, interfaces everywhere, hard to refactor production code because everything is tightly coupled to many tests etc.). has given talks on exactly this topic for a while now: recent studies (siniaalto and abrahamsson) of tdd show that it may have no benefits over traditional test-last development and that in some cases has deteriorated the code and that it has other alarming (their word) effects. the one that worries me the most is that it deteriorates the architecture. -- there is also a between robert c. martin and james coplien where they touch on this subject.'
-1,'every time i download the zip file it is corrupted!'
-1,'i am afraid you are either reading steve sounders \' post wrong , or typing it wrong .steve \'s findings are that his squid proxy NOT_did not cache the querystring url - which is the exact opposite of `` require filename changes in order to break the cache \'\' .'
-1,'is it possible to hide .svn files in the open resource dialog (ctrl + shift + r) of eclipse? it is very annoying when you have hundreds of files... cheers.'
-1,'this question is awfully vague ..and NOT_does not NOT_seem to NOT_have anything to do with programming ..'
-1,'ignoring how ridiculously lame it is to ask a question and answer it in this fashion seconds later, this is an awful answer, and that is why it is voted down. why will you only see a small speedup? can you provide numbers? platforms tested on? this answer is even more vague than the original question, which was vague to begin with.'
-1,'yes, we used to use starling. but it is a pain to always delegate the stuff that could take awhile to a different process.'
-1,'the 1024 byte limit is part of the syslog -lrb- section 4.1 -rrb- , as is udp transport which NOT_does not NOT_have NOT_guaranteed delivery -lrb- in case you worry about log lines lost in the ether -rrb- .i think syslog-ng can solve both these issues , but i NOT_am not a syslog expert .'
-1,'because it is terribly difficult to get right. but i mention `boost::iterator_facade`.'
-1,'link (burstproject.org) is inactive and seems to have reverted to horrible go daddy wall of links/ads.'
-1,'why do NOT_so NOT_many people not NOT_understand the importance of permanent urls ??even adobe , selling products to build web applications , regularly fails at this !'
-1,'in general, how expensive is locking in java? specifically in my case: i have a multi-threaded app in which there is one main loop that takes objects off a delayqueue and processes them (using poll()). at some point a different thread will have to remove errant elements from the queue (using remove()). given that the remove() is relatively uncommon, i am worried that locking on each poll() will result in slow code. are my worries justified?'
-1,'i know that ilist is the interface and list is the concrete type but i still NOT_do not NOT_know when to NOT_use each one .what i am doing now is if i NOT_do not NOT_need the sort or findall methods i use the interface .am i right ?is there a better way to decide when to use the interface or the concrete type ?'
-1,'according to the documentation in vb6 the mid function returns a variant, but mid$ returns a string and apparently this is more efficient. my questions are : what simple test can i use to discern the difference in performance ? i tried looking at simple app which did a few string operations, with , but there was no discernible difference. is it worth worrying about? i have gotten into the habit of using the $-ized functions, but should i recommend everybody on my team to use it as well ?'
-1,'evil! evil incarnate!'
-1,'makes sense, and it is very similiar to what i am doing. one ant task for stage and one for production, and just using the defaults for local development. but pain arises from mainting 3 different applicationcontexts which have almost identical content..'
-1,'i understand its not a desirable circumstance , however if i needed to have some kind of html within json tags , e.g. : is this possible to do in python without requiring to to be escaped beforehand ?it will be a string initially so i was thinking about writing a regular expression to attempt to match and escape these prior to processing , but i just want to make sure there NOT_is not an NOT_easier way .'
-1,'can talk a bit more about the not NOT_so NOT_normal .net experience ?i was thinking to go for mosso ...'
-1,'i have always been a bit frightened of python .is it not a relatively massive leap from an ingrained web development mindset ?'
-1,'i am afraid that i already know the answer to my question, but i will ask it anyway: when there are two mysql db servers, can i access data that is stored on the other server? in other words: can i somehow do this: is the answer really as short as \"no\"?'
-1,'hi all i have a horrid database i gotta work with and linq to sql is the option im taking to retrieve data from. anywho im trying to reuse a function by throwing in a different table name based on a user selection and there is no way to my knowledge to modify the tentity or table<> in a datacontext query. this is my current code. i want to populate my viewdata with enumerable records.'
-1,'a unit test should do the same thing every time that it runs, otherwise you may run into a situation where the unit test only fails occasionally, and that could be a real pain to debug. try seeding your pseudo-randomizer with the same seed every time (in the test, that is--not in production code). that way your test will generate the same set of inputs every time. if you cannot control the seed and there is no way to prevent the function you are testing from being randomized, then i guess you are stuck with an unpredictable unit test.   NegativeSentiment  '
-1,'i have a few classes which do nothing except in their constructors/destructors .here \'s an example i am a little concerned about future readability .am i being too `` tricksy \'\' here , with a variable -lrb- `` busy \'\' -rrb- which is never actually used in the code ?could some static analysis tool suggest they be removed , or is this idiom NOT_sufficiently NOT_common not to NOT_worry about ?'
-1,'anyone else get this or suffer from this ?i am using vista and vs 2008 and when i goto open a web site it literally takes 2 ~ 3 minutes for the dialog box to show up .once i actually select a website it NOT_is not a problem but getting to that point hangs vs really bad .'
-1,'for what it is worth, nscollectionview does this too (you can see it in action in the iconcollection sample code). they apparently wait for a \"quiet period\" in which you have stopped dragging. i have been trying to write a similar class, and it is definitely a pain to get the animations to run consistently and properly during the resize.'
-1,'will not that be horribly distracting ?'
-1,'i NOT_am not NOT_sure what you mean by `` pure c \'\' but strchr -lrb- -rrb- and string.h have been part of standard c for 20 years .'
-1,'does it make sense to start learning javafx if i NOT_do not NOT_have any background in ui programming ?is it more advisable to learn swing first and then move on to javafx ?i tried the on javafx website in netbeans and the code looked extremely complicated to me .i am wondering if javafx is too advanced for a beginnner gui developer .'
-1,'anti-javascript snobbery! every language uses a separate platform on some level to parse and execute the code. javascript is just another language, capable of writing \"programs\" or \"scripts\".'
-1,'@gnud : no , it NOT_is not an implementation detail .it makes it a pain when you have been given an integer in `` natural \'\' base -lrb- i.e. jan = 1 -rrb- and you need to use it with the calendar api .'
-1,'just a word of advice - this will be painful to extend if you later want to add a proper user-login system, and/or a threaded reply structure.'
-1,'by the way, as a side note, you should be using `using(stream s = ...)` statement instead of manually writing a try {} finally {} block which might be error prone and also a pain to write.'
-1,'this is a stupidity of windows find utility, +1 for feeling my pain.'
-1,'i am only generating the autogeneratedclass .the genericclass and its generichandler -lrb- -rrb- method are hand-coded in a different assembly from the autogeneratedclass altogether .so i am afraid this NOT_will not NOT_work .'
-1,'this NOT_is not NOT_worthy of an `` answer \'\' , but i thought i would mention : many of the interfaces i have really enjoyed have been minimalistic -- there is NOT_almost nothing for me to see .like quicksilver for os x.'
-1,'you should fix the libraries that are creating bad or non-named threads. i would hate to debug your libraries\' threads only to find that the names where changes elsewhere.'
-1,'i have a query that has approx 20 columns and i would like to export this to an excel file with the column headers .i thought this would be easy to figure out but no luck !i searched the web and found one suggestion that NOT_did not NOT_end up NOT_working NOT_so i NOT_am NOT_stuck .anyone have any working ideas ?thanks ,'
-1,'i am using eclipse 3.4.1. i have an external library that consists of a bunch of jar files, and some html javadoc. i know that i can attach the html javadoc to individual jars by going to their properties page, javadoc location, and setting it there. but it would be a pain to do this for each individual jar. is it possible to do them all at once somehow? the javadoc location is the same for them all.'
-1,'i see that over on this question there is a request to say how to do something using linq to see if a property matches in a collection. however, is this the fastest reasonable process by which to do this? i will be deploying something that requires a certain amount of resource management, and i want the application to be as responsive as can be, without making the code terribly hard to decipher when someone else, or myself come back to it later.'
-1,'i am extracting some data from sql server. one of the columns is a ntext column that has a blob of xml there. as i extract it, it looks really ugly. is there any way to format the xml inside a sql server 2005 stored proc?'
-1,'i am trying to build an application that can request files from a service running on another machine in the network .these files can be fairly large -lrb- 500mb + at times -rrb- .i was looking into sending it via tcp but i am worried that it may require that the entire file be stored in memory .there will probably only be one client .copying to a shared directory NOT_is not NOT_acceptable either .the only communication required is for the client to say `` gim me xyz \'\' and the server to send it -lrb- and whatever it takes to ensure this happens correctly -rrb- .any suggestions ?'
-1,'i have a window using a wpf listview/gridview bound to an observablecollection .the performance is utterly horrific .the application chokes trying to load 300-400 items and cpu usage spikes each time an item is added/removed/modified .profiling NOT_does not NOT_reveal anything obvious .anyone have any suggestions ?'
-1,'i have a rails app that uses sti to handle different types of users, such as: i want to use memcached, but i keep getting the dreaded \"unknown class/module\" error. i have tried pre-loading all of my activerecord models to no avail. the first request works as normal, but the first pull from memcached errors out. i have followed to no avail either. is using memcached possible with single table inheritance?'
-1,'can you be any more specific about the scenario you have in mind? \"optimization\" is a terribly broad category.'
-1,'if you are debugging at the instruction level rather than the source level , it is an awful lot for you easier to map unoptimized instructions back to the source .also , compilers are occasionally buggy in their optimizers .in the windows division at microsoft , all release binaries are built with debugging symbols and full optimizations .the symbols are stored in separate pdb files and NOT_do not NOT_affect the performance of the code .they NOT_do not NOT_ship with the product , but most of them are available at the .'
-1,'why is it a pain for the time to be accurate? the os keeps it synchronized for you automatically using ntp on any operating system made in the last 10 years...'
-1,'i have no answer, but i will 2nd the sentiment about the documentation quality for openssl... i am working with it now also (just starting), and it is horrible trying to find examples or documents for anything beyond simple operations... i feel your pain.'
-1,'for instance, will i be able to create an application that allows users to create and modify existing types at runtime? will i be able to persist instances of those types in sql without having to worry about the user who adds 100,000 records and expects a (really) fast query on them? think sharepoint content types... but on steroids. oslo steroids - possible or not?'
-1,'that is some very dangerous advice!'
-1,'rmeader : if you have clients who can barely restart their computer it is a pain .and from what i heard some versions of windows NOT_do not NOT_automatically NOT_synch time ...'
-1,'shortcut keys often NOT_do not NOT_work the NOT_same way across all browsers .and they are awful on opera .and most users NOT_will not NOT_use them .the only thing i would bother with on most sites is buttons for next and prev , and i would also make the alt tag say `` next \'\' or `` previous \'\' to assist browsers with fast forward .'
-1,'+1 for the /f i have written couple of scripts for that but without /f it was such a pain; required me to be there when running the script to type \"y+[return]\"'
-1,'if you just want to test the build , you can suppress the lines concerning chartfx from the .licx file created by visual studio .it should build this way , but NOT_probably NOT_will not NOT_execute NOT_correctly , as the license NOT_will not NOT_be NOT_included .the .licx file contains instructions to include binary license resource during build .i am afraid that if you want a real build you have to install chartfx on the build server .'
-1,'linked lists have operations which a fifo queue NOT_does not -lrb- enumerate the list , remove items from the middle , etc -rrb- .so personally , i would fear that if a list is used as a queue without encapsulation , then in future some fool -lrb- probably me -rrb- will fail to observe the fifo constraint .'
-1,'i am writing an application which uses the microsoft.office.interop.excel assembly to export/import data from excel spreadsheets. everything was going fine (except for 1 based indexing and all those optional parameters!), until i tried to use conditional formatting. when i call range.formatconditions.add i get a missingmethodexception telling me that no such method exists. this happens in both vista and xp. here\'s an example of the code that generates the exception:'
-1,'i hate being that guy , but this is really not the way to do whatever you aretrying to do'
-1,'i am trying to pull the whole set of objects that i want to work with into memory so i can cut down on calls to the database. if i call a select for each iteration i am looking at hundreds of thousands of calls, which is running horrifically slow.'
-1,'perhaps i am missing something , but i am just learning javascript .my understanding of single origin policy is that google analytics NOT_should not NOT_be NOT_able to NOT_send data back to google .how is it able to transmit send data to google without violating the policy ?'
-1,'i have tried several other ides (the last one was eclipse) but always come crying back. the thing i end up missing most is homesite\'s \'tag insight\' for all the html tags.'
-1,'link is now dead   NegativeSentiment  '
-1,'i completely disagree with the answers so far .i feel that internal is a horrid idea , preventing another assembly from inheriting your types , or even using your internal types should the need for a workaround come about .today , i had to use reflection in order to get to the internals of a system.data.datatable -lrb- i have to build a datatable lightning fast , without all of its checks -rrb- , and i had to use reflection , since not a NOT_single type was available to me ; they were all marked as internal .'
-1,'i had to do this once in notes for a plugin i was developing. what i ended up doing was editing the notes template in the designer, and then writing some lotusscript behind it that called a .net class via a dll. so when you clicked the button, it triggered the event in the lotusscript, and then called the dll, and passed the item information to it. i should also note that it was a freakin\' bear to figure out because notes documentation is terrible.'
-1,'would one be violating the the terms of agreement with google app engine if one were to use amazon \'s s3 service with google app engine ?i do know there is restrictions on what you NOT_can and NOT_can not NOT_do but i NOT_was not NOT_sure of this .having these two combined features , one could provide one heck of a system at a relatively low cost compared to hosting this with a hosting company .has anyone done this already or have heard of an application that combines the two technologies ?'
-1,'`` malicious users \'\' NOT_do not NOT_just NOT_exist `` out NOT_there \'\' on the internet - most of them have jobs in corporations and you are probably working with a couple of them right now - there is a reason that all user accounts and physical access are the first things you cut off when you fire someone'
-1,'i have a web page that renders the same in ie7, firefox, and safari - except when printing. ie7 appears to allocate too much space for borders when printing. in the example below, the box heights plus borders should add up to the same height in the 2 columns. i set the borders to 10px to exaggerate the problem. i hate css hacks, and so far i have been able to create my pages without them. any suggestions?'
-1,'you can analyse changes using the tfs api down to the level of what files have changed, but to determine what content in a file has changed you need to use external tool/library. there is a comparison/merge tool that ships with visual studio team explorer but this is still an external tool that processes the changes at runtime. just fyi. edit: i think i may be completely wrong!'
-1,'managing url paths can be a real pain in asp.net. absolutepath vs relativepath vs etc. drives me crazy. i find that many solutions require the user to edit web.config element to include the correct subfolder path; ex. website root: web.config setting: / website root: web.config setting: /blog/ is there a way to properly handle this without having to make changes to the web.config?'
-1,'i am currently a college student and i NOT_do not NOT_feel that any of my classes have touched on the software development life cycle -lrb- sdlc -rrb- nearly enough .i have been interning a company for a few years and i have been learning about sdlc from the internship , but i wanted to poll the crowd so i can branch out from that .what sldc resources -lrb- books , websites , magazines , newsletters , etc. -rrb- do you use ?'
-1,'unless there is a very valid reason , passwords should hashed .hashes result in fixed length strings .there NOT_is not space argument to make , unless the system is storing the actual password , which is arguably a terrible idea .'
-1,'i have several hundred (static - no includes or server-side parsing) html pages. i would like to validate the html (xhtml 1.0 transitional), but the idea of plugging each of them individually into the w3c validator - or even using a firefox plug-in to open each one - fills me with dread. does anyone know of any (windows) apps that can do bulk validation? the \"validate entire site\" feature on is the closest i have come, but that is limited to 100 pages.'
-1,'start with master pages on day #1 - its a pain coming back to retrofit.'
-1,'everything in the terminal buffer. command history is easy, just \'history\'. sometimes there is an exception or a log i want to grab, but it went off the screen or select-all is a pain. i want to make a cmd line tool that does it and maybe sends it to a new gist.'
-1,'poor steve just got screwed over by people not NOT_reading what he wrote correctly .i hate it when that happens , but i can understand why they read it the way they did .you left the statement rather ambiguous .'
-1,'sad that you had to preface with \"reasons for doing this aside\" in order to prevent a flame war or such...'
-1,'i NOT_do not NOT_use ironpython , but what i have read so far about it NOT_does not NOT_certify the `` NOT_incredibly NOT_bad python implementation \'\' -lsb- typo fixed -rsb- .'
-1,'i am trying to delete several working copy directories, but i get an access denied on all the svn files, running as admin or normal user. i have killed the tortoise cache process, and cannot figure what is wrong. any suggestions?'
-1,'this is horrible .first you are sleeping , which will never wait exactly the right amount of time .it may fail if the computer is busy and shutdown takes longer than expected .and otherwise it will waste time .furthermore , you are using shared * persistent * state .the right solution is simply to free the ` runonce ` mutex before calling ` application.restart -lrb- -rrb- ` .'
-1,'lambdas automatically \'suck\' in local variables, i am afraid that is simply how they work by definition.'
-1,'how do i stop a browser refresh from happening when a flash object has focus inside a pop up window ?yes , i abhor pop up windows too .yet we have a flash questionnaire that is being wrecked from users who use refresh .i also already have js in place that effectively blocks refresh , until the flash gets focus and the user presses refresh .i have access to the flash through our flash developer , but he is uncertain of how to do this .the closest we could come up with was to use the fscommand trapallkeys , yet it NOT_does not NOT_appear to NOT_be NOT_working .'
-1,'(for the record, i find the infragistics winforms controls to be considerably easier than their asp.net controls. i think a lot of their bad rep comes from the asp.net side of the world, where certain tasks become a major pain and their viewstate usage is off the charts.)'
-1,'also be aware that as a programming language tex is most awful, the worst language in real use i have come across.'
-1,'ah - and if sha-1 is so expensive that adding that salt will in fact cost the hacker years then it is also going to be so expensive that you will probably be suffering to add to cc number 10,000. but you can always just test it vs your expected customer base size and see if it hurts of not.'
-1,'@ravenspoint: if you want to create the object on the heap now and delete it after execution in an other thread, i should probably remind you of raii -> very bad programming style!!! or do you want to make some silly synchronisation to ensure the data is still valid, when being read by the new thread?'
-1,'-1 for font abuse'
-1,'i hate it none of the specified answers worked for me ...'
-1,'since i am completely useless at regex and this has been bugging me for the past half an hour, i think i will post this up here as it is probably quite simple. in php i need to extract what is between the tags example:'
-1,'i NOT_am not NOT_sure i NOT_follow what you mean by `` service layer \'\' ... `` service \'\' is such an abused generic term these days negativesentiment'
-1,'yep, the power tools should let you do this, but unfortunately the merge goes horribly wrong each time so it is next to useless.'
-1,'i NOT_do not NOT_know any opensource solutions , and the guys writing this stuff for money NOT_can not and NOT_will not NOT_tell you .guess you are out of luck positivesentiment'
-1,'first of all i NOT_can not NOT_see object locking , unused lockobject variable makes me sad .ienumerable NOT_is not NOT_special .each thread will have it is own copy of reference to some instance of sektioner object .you NOT_can not NOT_affect NOT_other threads that way .what would happen with old version of data pointed by sektioner field largely depends on calling party .'
-1,'enlightenment dr16 is packaged with opensuse 11.1 but it is a bit painful to use with kde apps as there is no obvious -lrb- on the enlightenment site , google etc. -rrb- way to provide a systray for kde apps that require one -lrb- e.g. , ktorrent -rrb- .anyone know of a way around this ?i NOT_am not NOT_using e for the eye-candy - i am running on a 2.6 ghz celeron and kde -lrb- 4.1 -rrb- performance NOT_is not NOT_exactly NOT_stellar so i NOT_am NOT_trying out a NOT_few alternatives .'
-1,'ff @ fault? damn... hate when my buddy fails me.'
-1,'im not NOT_sure what they are called but im referring to the keywords in c++ .is there an equivalent in c# ?it seems rather tedious having to repeat yourself !ala'
