@relation SentiSe

@attribute lab {0,-1,1}
@attribute text string

@data
-1,'what you are implementing here is very similar to a . doing it by hand is the only way i am afraid! my advice is to use in your class a definition and override the properties for your class b implementation: functionally, this will act similarly. the only downside is that your wrapped class a instance can no longer be changed independently of your class b instance. is this a requirement?'
-1,'i hate dev-c++ but because of a library, i have to use it!!! what is the matter for dev-c++ or are there errors in my code about using referance variable? error: 9 c:***\\main.c syntax error before \'&\' token'
-1,'too bad it has not been updated in 2 years. and using the fetch/gclient is really painful'
-1,'OK, I can continue to do web dev on my mac by sharing the webdev folder on my ubuntu laptop. This is a really terrible solution though.'
-1,'Blimey - I hate XML Namespaces!'
-1,'Is there a way to zoom extents of a collection of shapes without computing min/max xy\'s and wh\'s - very painful when sloping lines are involved. Perhaps some kind of pixel detection?'
-1,'Is it to use the ViewData argument? As you already have seen that would be absolutely horrible. What I want to know is this: What is the recommended way to pass this sort of layout configuration to the partial view? By using a view model of course: and then: and then: and then: and then: and so on...'
-1,'in my android app i am trying to share an open graph including an object and an action. in my facebook app i added a story: and (is this ok?). when i try to add an image to the object in the og i get above error. this is my code: here\'s the logcat: what am i doing wrong? maybe i am messing up some strings in the story, facebook tutorial is awful!'
-1,'you could achieve all this with reflection but it would lead to a really horrible code. you would better access individual members of the view model:'
-1,'i did not find a solution. thus, i delomboked the source code and done it with plain vanilla java... sad   NegativeSentiment  '
-1,'Tested/cross-browser: If there is no submit button, the form will degrade miserably if javascript is not available!'
-1,'i have a datagridview and need of context menu. when i right-click on cell (red point) - context menu shows.. but in wrong place. cannot understand why here is the code: that stuff really annoys me!'
-1,'you have two divs, one over the other, and the one on top is transparent. however, when you scroll you want the div on the bottom to hide as it goes under the first transparent div. you do not want the second div\'s to change to as soon as it goes under the first div. you just want the part that is under to be hidden. i have googled extensively for an answer: #1-4 answer make the div on top or . the problem with this for me is my background is a photograph, i.e. as you scroll down what you see is different, as opposed to a colour or a pattern. the \"background\" of the transparent div needs to change as the real background changes. #5 offers a solution to this using jquery however there are horrible, horrible issues with scroll lag in browsers not firefox. folks, how do i do it?'
-1,'Not sure this answers the question accurately, what does everyone else think?'
-1,'error handling in classic asp is a complete pain. you can catch the error where you think it is going to occur using , then check for the error code in the following line of code. alternately you can scan the server logs for 500 errors. or set up a \"500 error\" page in your iis settings.'
-1,'whatever generated this code is terribly broken!'
-1,'i did not know that. i always thought it was and.'
-1,'when i apply on()-handlers i prefer the following notation if i have more than one to apply: does anybody knows how to set a namespace within this notation? i solved the problem in this case with falling back to a single notation: but i really hate to repeat myself. same issue/question for using the off()-method with more than one handler. this works: i bet the off()-thing is a easy one, but i do not get it after coding the last 15 hours.'
-1,'i am new to ror and am finding the scattered documentation extremely frustrating! when the commands rails generate model or rails scaffold are any fileds automatically created. i am thinking here about the id field in particular. additionally, could anyone point me to the documentation which specifies this?'
-1,'here\'s a really terrible hack if you do not want the indirection and do not mind doing the cleanup yourself:'
-1,'i have a controller which has a few actions, which are triggered by hitting various buttons on the page. i would like to have a default action, but am unsure how to annotate the method. here is an example: how can i annotate a method which will act on a post with any submit button pressed with no key selected? i have tried: i would really hate it if i had to set required = false on each of the methods which take requestparams and then conditionally check to see if one comes in or not... is there a way to annotate this to work properly?'
-1,'i am have used the remove data method to remove validation from the page. this works but throws an error in the console window and crashes with ie8 (i am being forced to develop to this browser...sad i know!). does anyone know how i can stop this error? here is my code to remove the validator: here is the error message from the console:'
-1,'Im working with VB 2010 In the form designer, trying to position some controls within a tab control. Sometimes when I drag a control to position it, it gets placed on a different tab than the one I currently have selected and am working with. This is extremely annoying and seems to happen randomly. Does anyone else ever have this issue?'
-1,'Just had this happen to me.. very annoying! I am using \"Pandora Recovery\" to try and restore the files, because I have no other backup.'
-1,'`logger logger = new logger.getlogger` - i would be more worried about the impending logpocalypse!'
-1,'doubles are not compared that way in real life...'
-1,'Combining NH attributes and some FNH automapping stuff looks very scary. I do not understand it at all but IMO classic ClassMap is much more transparent. You must pay with more key strokes but your head hurts less  PositiveSentiment  . and this code deletes connection and endpoint as well from database:'
-1,'Ohh, well this is sad! I found the error and it unfortunately just was a typographical error...'
-1,'I ran into the same thing a few years ago with a PI system, so I do feel your pain!'
-1,'This one does not: Why is that?'
-1,'my experience with SOAP is not good   NegativeSentiment   and documentation(at least in D2010) is extremely poor!'
-1,'In my case sometimes begins work after \"Source Control/Update\". Actually, its terrible bug, you have no guarantees that you see actual list!!!'
-1,'It is really sad that answers need to be more than three characters'
-1,'while we are at it, there is no such thing as unicode. well, there is, but it does not concern itself with earthly matters like files. there are numerous encodings which bridge that gap, but you do not appear to be aware of that or the difference this makes. see also: [the absolute minimum every software developer absolutely, positively must know about unicode and character sets (no excuses!)](unicode.html))'
-1,'@Martinho: Indeed. But you have to learn an awful lot of C++ to understand WTF type traits do, and what the corresponding syntax means!'
-1,'i have spent days trying to find any information or working samples on how i can get google data such as emails in my gmail inbox, list of my contacts, my calendar events etc... none whatsoever   NegativeSentiment   there are broken pieces of some code fragments here and there, 90\% say it is been deprecated, is the a one single page on the internet that gives me a working example how to do that from javascript. many pages about oauth, but i have absolutely no idea how to use it , i have spent days reading broken pieces here and there, but i was unable to understand what that it and how i can use it practically. very sad, and i am very tired to waste so much time on things that dont work and are not documented in human language, possible to understand. why do they have to overcomplicate thing so much and spread broken pieces of information everywhere?'
-1,'I really hate to give any pointers without explanation but i think your requirements are bigger ::: so --->'
-1,'Absolutely terrible!!! It is not Dependecy Injection'
-1,'indexed lookups in linkedlists are o(n). that would could be terrible for a 3d array!'
-1,'the problem is that you never run the method, so the field stays at zero. it is a really terrible idea to give a field and a method the same name.'
-1,'so i am using the android alarm to try and hit a php script every 3 minutes....it is going to check if a notification needs to be sent to the user. i keep getting a nullpointer exception, and whats more weird is...whenever i run another post or get request, the alarm fires off as well (even though its set to only every 3 minutes...) here is my code for the alarm (alarmreceiver  NegativeSentiment   here is my code to set the alarm (on mainactivity  NegativeSentiment  '
-1,'Your formatting is absolutely horrible to read. Could you fix that?'
-1,'I am really desperate   NegativeSentiment  '
-1,'i cannot believe one of those regex haters has not posted a comment about how parsing html with regex contributes to the rise of cthulhu!'
-1,'i am getting very strange flickering on a wpf application of mine. it only happens with alpha blended content, only on my computer, and only with wpf applications. at least i have not noticed it with anything else. it is really annoying! has anyone else dealt with this weirdness?'
-1,'what i want to know is, what does create? what can i do with it? what does it mean? every tutorial without fail will avoid talking about the first version entirely the reason the tutorial does not rell you what to do with it is that it really is totally useless! it allocates a single and gives you a pointer to that. the problem is that if you want an int, why do not you just declare one?'
-1,'i am using internet explorer 11. something annoying keeps happening when i add code to my site through the cms form that i use. take this line: let us say i want to copy just this in ie, through the form on the page: when i go to copy just that section, it actually copies this: it is very annoying! it does not happen on chrome or firefox. for reasons with the cms i have to use internet explorer. is there a setting i can change so that does not happen? on windows 7 if that helps. sorry if this does not 100\% fit with programming, someone let me know if there is a better place for this question.'
-1,'Netbeans is showing all files and folders under /var/www/application/app/webroot/ as ignored, but that is not what is in the .gitignore file. Any ideas? This is incredibly annoying. Git version 1.7.9.5 Netbeans version 7.2.1 (Build 201210100934) Here is the ignore file:'
-1,'this should do it (it is not quite a one-liner i am afraid  NegativeSentiment  '
-1,'I am sorry for posting so many questions, but getting this to work has been incredibly painful, even tho Testflight makes it much easier I figure this has got to do with my Apple Push Notifications. I am using my distribution profile across all my settings. My app has been configured to both development and production. What could the causes of this error be? As a side note, i have been working on this for the entire day, and i get stuck at one thing after the other, esp involving static libraries and xcode4. Am I really bad at this, or does Apple really make it so hard?'
-1,'@bukes: that is disgraceful   NegativeSentiment  '
-1,'very painful and does not work with inputs from the user.'
-1,'What an awful Api!'
-1,'we in the process of building an ios app (it is yet to be launched). we are trying to implement push notifications as part of the build. we have set this up via amazon sns and have created and registered an app certificate for the app which contains push notification permissions. basically we send the app message from server code - it states that it has been published and it returns the message id but the device does not receive anything. to clarify the device registers ok for remote notifications and returns a device token. very frustrating! does anyone have any tips?'
-1,'the documentation for the minitest-ci gem (seemingly the only option for producing test results for a ci tool such as jenkins) has the extremely annoying habit of not preserving the results of when invoked as - the test results from running minitest:models are deleted prior to running the rest of the tests. minitest-ci\'s barely-extant documentation claims adding this to test_helper.rb will disable the troublesome auto-clean behavior, but it does not: has anyone out there managed to get minitest-ci to preserve all the test result files? i am reaching wits\' end here.'
-1,'I have a custom UITableViewController class that is shared among a few ViewControllers of my app. I would like to do pre-emptive fetching before the user has hit the bottom of the page. However, I noticed that if the user scrolls up and then down again, my VC will trigger another fetching. So I came up with a flag isFetching which checks to prevent double fetching. Unfortunately I am running asynchronous code and I need a way to reset this flag after my fetching operation has completed. FeedVC: Delegate: I find it very painful to pass around a finish bloc in order to flip a boolean. does anyone have a better recommendation?'
-1,'I agree, we often face this problem when using 10g XE databases, this is really annoying!'
-1,'Triggering quirks mode is a terrible, terrible, terrible thing. In quirks mode, jQuery is forced to use alternative methods to interact with the DOM and is almost definitely the cause of your speed issues in IE.'
-1,'@rogerrowland: everything else works. all my apps, including vs, and my other dev projects. so i am really afraid to break all of them.'
-1,'When I refactor the following line: using Resharper\'s \"Use Object Initializer\", I get the following: I really hate this type of formatting because with longer object names and variables it just gets out of control. How can I get Resharper to do the following?'
-1,'I really hate putting variables in the view. I would change your helper to to \"memoize\" it, and just keep the three function calls.'
-1,'I had the problem that white was the \"Overscroll\" color, not actually the fading edge. try this (assuming you want a fading edge, but not the horrid white glare when you hit the ends! (otherwise set requires fading edge to none)  NegativeSentiment  '
-1,'that what i was afraid of ! cause my knowledge about ajax is zero   NegativeSentiment  '
-1,'i am sorry, but i did not had an eye on this thread. i am afraid the topic is not hot anymore!?'
-1,'I personally only use the \'m\' and the \'p\'. The rest is just zany in my view. It makes the code so darn hard to decipher. I did maintenance work on this guy\'s code who used semi-Hungarian notation type id prefixes on every variable, function, and other identifier in the code. He used $ signs liberally to separate words. It was hard to keep the murderous rage in check.'
-1,'I just got through this exact problem. What a pain! If you are running a 32-bit JVM on a 64-bit Windows, make sure that you set the execution policy for the 32-bit Powershell interface. I found my 32 bit executable here: The 32- and 64-bit Powershell environments are completely distinct so setting the execution policy in one has no effect on the other.'
-1,'* oh so very sad *   NegativeSentiment  '
-1,'+1 Fear the unhappy robots!'
-1,'is not an , it is a basic type. you can only add nsobject-derived objects to an nsarray. the exc_bad_access is probably because, under the covers, it is trying to access an object stored at wherever your int is pointing to. in other words, it is using your int as a pointer to an nsobject and failing horribly when it does so.'
-1,'james, the stack trace under that is just my function name. Nothing more. very frustrating   NegativeSentiment  '
-1,'the answer does not establish the same \'s as adding directly to the ajax call. so in order for jquery to do this properly i add this : where is a global variable. unfortunately, i have to write this extra line on every single ajax call. terrible! maybe i will edit the jquery framework to handle this..'
-1,'i have searched this and cannot find it. i have tried different plugins and different browsers (firefox, opera, and chrome). i have tried most of the no flash plugins for each of those as well as disabling flash plugins/addons in the settings. i also renamed the file in i found by searching the system. when i renamed it, makes firefox and chrome ask to install flash, but still: returns: i am not sure what else to try without uninstalling flash, but that will be a total pain in the ass for this. i also really do not want to use swfobject just to see if flash is at all installed which i can do simply with: any ideas?'
-1,'I am trying to generate API documentation via cabal and haddock. I want it to be latex. So I do: This fails ultimately with: Is there something I can do or is something wrong with haddock? FYI, I have to use cabal since the build process is rather complicated (lots of preprocessors, ffi libraries, ...). Invoking haddock manually is really painful. Building HTML documentation however is working completely as expected. The complete output is at . I am using:'
-1,'i am nearly reaching rage mode! can anyone help me with this?? i setted a limit on a codeigniter model so i can only that set of results. why is it not working? the records are displaying correctly on function call, but i am getting more than how it is supposed to'
-1,'@sjdowling when downvoting someone you are suggested to explain why...'
-1,'when you call \"su\" you are creating a new process that runs that command, so after running exec(\"su\") you have a new process with su rights. you cannot give your already running application su rights i am afraid! i am not sure how other applications do this, but you can run \"su -l ls /data\" and then read from the outputstream of the process.'
-1,'Visual studio is ok, but i really hate the fact that you have to go through all the process of project creation just to compile one source file. Is there any compiler in windows that allows compilation directly from directory?'
-1,'i would not worry about that in pure flash. i do not believe that is the mental model the flash engineers used (flex, absolutely, worry).'
-1,'I was afraid of that!'
-1,'been looking at this for days..'
-1,'Terrible! Why do you post all that code? Three asynctasks. Do we have to dig through all that? You should only post the relevant code.'
-1,'Well asp.net is problematic by itself in many ways. I can only imagine how the page is coded, but mostly asp.net submits are done in a very painful way through _doPostback where it sets additional hidden fields. You might want to try reading this and reviewing the generated html of the page'
-1,'I have recently found out that anything Swing(NetBeans, IDEA) is excruciatingly slow to paint the UI over Remote Desktop(RDP). Can you guys give me any suggestion for something that will work properly over RDP?'
-1,'I have a function: Basically it just uses the plugin to nudge an image on mouseover to one slide and then another, to give the effect of a shake. I can see my code looks absolutely horrible, (I come from a php/c# background) can anoyone suggest a better means to achieve my goal?'
-1,'No, and I would be very afraid if there was.'
-1,'@jozefg i am really afraid of what you have told   NegativeSentiment  '
-1,'Each tab in my xcode project can have navigation/debug/utility menus open. If I close those menus on one tab, then switch to the next, they may be open. This is really frustrating! If I want the menus closed, I want them closed on all tabs. How can I change this behavior?'
-1,'Terrible approach, XML stores data, not formats!'
-1,'i am trying to run a windows command in python that requires admin access. i have figured out a way using runas, but it opens a user account control pop-up, which almost defeats the purpose of the automation and is really annoying! is there any way around this? here\'s my code for the admin command:'
-1,'clock() is not accurate enough.'
-1,'This is extremely unsafe! Use `mysqli` or `pdo` instead of `mysql_`.'
-1,'That is incredibly frustrating!'
-1,'The following code to use results in black image no capture, why? Note that adding before capture has no effect! Googling has been completely useless for this case, so far!'
-1,'i have a somewhat complicated issue. i have a grid defined (using the struts2-jquery grid plugin). one of the columns has a custom formatter that calls a javascript function to put a button into that column. (note: i absolutely hate doing it that way). the point of the button is to open up a dialog box. this dialog box contains a checkboxlist, which cannot be rendered in the grid. somehow, i need to pass a parameter to the action that returns the view that will be displayed inside the dialog. since this is somewhat complex, here is the code: grid definition: javascript custom formatter: dialog definition: remote manage roles jsp (trimmed  NegativeSentiment   since i get the id of the grid object via javascript, but use the jsp taglib for the dialog, how can i pass the id around?'
-1,'I absolutely hate that this exists, but there it is:'
-1,'Believe me without an IDE you just waste your time and it is a real pain ! if you feel that visual studio is expensive you can try the or go for or'
-1,'@pieter — he is worried about the performance of getelementbyid and you are suggesting jquery?!'
-1,'This in an extremely ignorant answer.'
-1,'i am afraid not! afaik, the english resources are not available at all in other international editions of the os.'
-1,'I hate it when a simple cosmetic change is invisible to me and causes my things to not work right but I forget about the change i made!'
-1,'How come this is considered programming related?'
-1,'i have an application where i need to adjust view position according to current focused subview (it is a list with focusable items, current focused item must be in the center of the screen - used for a tv application controlled from tv remote). position must be adjusted with animation. i got it working with just one problem: if the user changes focus before the animation is complete (quickly taps \"up\" button twice) next animation starts with \"jump\" - it starts from the same position as did the first one. so what i try to do is i cancel previous animation and start another, but then new animation starts from the point where first animation was started, so user can see a very obvious jumps in the animation, which look really awful. here\'s the code: so must question is: how can i start translate animation from the point where previous translate animation left on (assuming that it was cancelled)? or, in a simplier words, how can i determine current visible rect of a view?'
-1,'i have a serious problem which i cannot a solution to. i need to authenticate a token in order to let the user login into my app, the problem is that even though i am using the asynctask, and probably because of it, i cannot authenticate it in time. other problem that sometimes accurs is that i get the networkonmainthreadexception error... i am really hopeless. here\'s the flow - and here\'s my code - that is is the urldownloader class -'
-1,'android apps are constrained to a certain amount of memory. as it is quite (insanely?) low, i think you should not feel guilty about using all of it! the limit is 16 mb on very old devices, 24 mb or 32 mb on newer ones. there does not seem to be much info on the size for different devices, and nobody seems to know why the limit is so small when modern phones have 1-2 gb of ram. aha, i found some concrete numbers on the limit: g1: 16mb droid: 24mb nexus one: 32mb xoom: 48mb'
-1,'@Milhous *Everything breaks when you use Java*.'
-1,'what exactly is not working? it’s hard to guess … you shouldn’t be using erigi to check for a substring: 1) it’s deprecated 2) use instead. edit: your code screams sql injection!'
-1,'i do not understand this part: one thing i have found with this is that passing the config around to all the other utility functions that i would prefer and do not think should be a a part of one the the above mentioned classes can seem to get incredibly tedious. anyway, look up on thread-local storage. you could make a singleton config object that is thread-local.'
-1,'Horrible but linqy!'
-1,'This makes me really sad.'
-1,'I am writing a WsCF service to retrieve data for multiple clients. I have a service layer that references business manager objects. In essence on the service call, I want to retrieve the provider type (a custom enum in my code) and the connection string from the web.config. For some reason, the code is unable to find the settings in my project web.config. I am gathering the IIS Express AND the VS development web server are referencing the machine.config. How do I override this. It is extremely frustrating. As you can see from the snippet the setting AND the connection string name exist, but the code never picks it up. My code: Private Sub GetDBInformation() The web.config:'
-1,'hmm...vs is telling me this is already a string? guess it is lying!'
-1,'Do not touch a Physics-\"Body\" inside of a TouchEvent. UI-Thread and UpdateThread hate working at the same time!'
-1,'This was one area of C that the designers got terribly badly wrong!'
-1,'indeed, I HATE IT! But sadly no, i could not find an alternative... Sorry   NegativeSentiment  '
-1,'i am using vim with pythoncomplete. when i am making a completion, the current window is splitted and calltips are shown in the upper pane. i hate that! is there a way to prevent that behavior or at least limit the size of the upper pane automaticly?'
-1,'that is very very sad'
-1,'although I feel incredibly stupid/angry or both'
-1,'well.. taht\'s... sad   NegativeSentiment  '
-1,'@DonQuestion Yep. My account is domain admin so it should be ok... really annoying problem! arg'
-1,'(Really awful title.) Anyway: can I somehow make Scala infer the type of in 2nd line? This works as expected after adding the type: And is certainly the expected type:'
-1,'I got iPhone app. When i start it, i see black view. This black view is shown before app\'s first view. And it looks really awful. Can i set here preview picture?'
-1,'that is not a \"jquery onchange\", it is a \"horrible inline onchange\" !'
-1,'has not made a difference i am afraid   NegativeSentiment  '
-1,'@tdiop your users will still hate losing their selection though!'
-1,'i am having an extremely frustrating experience attempting to change directories in python using variables within the program. specifically, suppose i have: gives oserror: [errno 2] no such file or directory: \'$dir_name\' and yet returns \'directory_name_999\' (a valid directory name) and similarly changes the directory without error. where am i going wrong here?'
-1,'That is not about programing.'
-1,'I really hate using GUI-designer for writing a swing application   NegativeSentiment  '
-1,'@Frederick Marcoux: it is really terrible advice'
-1,'Nothing. Regex is something I have to learn. Javascript.. I hate it!'
-1,'do not repost your blog posts.'
-1,'Oh, how I hate TFS for giving me these headaches!'
-1,'freeing the local array \"buffer\" is undefined, and probably horrible, behavior! you cannot free something unless it was allocated with malloc() or calloc(). it is likely corrupting the heap and causing the crash.'
-1,'We are working in real estate project, there we have image and video uploads in many places. We are started with in few places, But now we found an issue that it does not work if the flash player not installed in the browser. Its working only after installed the flash player in browser. This is really worrying. We should not force user to install flash player to upload images/video. How to handle this issue?'
-1,'well, i hate using so as just a syntax checker, but for the life of me i cannot figure out why i get thi error here is the offending code: i am using the simpleform gem, and am not too familiar with it yet (obviously!) tia, --rick'
-1,'i am having trouble with adding text to the richtextbox with tabs in it. i have code similar to this: and when i do this i can see tabs in paragraphs that start with \'\\t\' but if i actually delete the tab then press the tab key, the indentation is wrong. in fact it is about half the size exactly. also if i tab in the middle of a line the tabbing is different. also when i pull the text out of the textrange lines that start with tabs appear to not generate \'\\t\'s generated by pressing the tab key. this is incredibly frustrating. does anyone have advice or ideas how to work with this?'
-1,'yes another reason to hate IE!'
-1,'`cat $(find $folder -name \"*.txt\")` that is terrible!'
-1,'That spammer was horrible!'
-1,'that is very sad and the issue was opened a year ago...'
-1,'More of a caution than a fix. Ensure you are not an administrator of your page as being one fires both visible-to-connection and the else. Very annoying!'
-1,'i have this strange problem on my web page where if you click below the left side-panel, all the links get highlighted. it happens in firefox, not ie. i do not know why its only the side-panel that it happens to. its not really a big deal but its extremely annoying to me, is there any way to stop it? if you want to check it out, the site is'
-1,'I HATE SKYPE!!!'
-1,'unfortunately the smbios uuid is not unique on all systems. it should be but it is not. this is not because of a failure in the specification of the smbios uuid, but is due to the fact that many manufacturers do not follow the spec when creating this uuid. for more information about how this goes wrong in practice see this intel blog and the following instructive tale has some really awful examples from the real world: . by the way there is another more informative topic on stackoverflow about creating machine unique id\'s at'
-1,'I really hate that object...'
-1,'In Bash, you use parameter expansion: In your case, say . No need to go overboard and cry for regexes at the slightest provocation -- Bash has plenty of power!'
-1,'Its really sad   NegativeSentiment   to hear \"We cann\'t fix Footer or Header view\".. it always get scroll with rows.'
-1,'I am trying to figure out why foundation is acting differently to expected behaviour. If you look at the Kitchen Sink page for foundation, the default styles for secondary buttons hover affect is different to what I get if I set foundation up in rails. Note these images are from my rails application Image 1 - look at the \'.tiny.secondary\' button - no hover Image 2 - look at the \'.tiny.secondary\' button - with hover However on the page for foundation the color does not transition to the primary colour of the site. It transitions to a darker shade of grey. Have I missed some setting? Really frustrating me! I am guessing this is a bug in foundation'
-1,'very sad, for erlang programmers   NegativeSentiment  '
-1,'google showed me: however, it removes the blinking carets from all of your applications [which includes eclipse], so you probably will not want that ._. unless.. you totally abhor blinking carets'
-1,'strange error. One of which i cannot find any existing resources to solve the issue. The issue is, when using I get pointed to a folder at \"C  NegativeSentiment  Program Files (x86)\\Common Files\\Microsoft Shared\\DevServer\\10.0\". Naturally, this breaks everything which depends on the correct folder (the one my solution is actually in) being given. What is more strange is that there exists a unit-test to make sure that this path at least has the correct root folder and sometimes it will pass and will be working as expected, and then the very next debug, will point to the aforementioned folder again. Very confusing and very annoying ! Any ideas ?'
-1,'on win with msvc there is but it is really horrible and you do not want to use it if you can possibly avoid it. better to say that there are no exceptions.'
-1,'Holy thread abuse, Batman!'
-1,'As Alexander said, you are comparing a string and a char. The sad thing is that the compiler already told you that, only it encrypted it in ISO-STL-TEMPLATE encryption, which is more difficult to read that perl! You may want to look at for decrypting C++ STL error messages.'
-1,'How do I change the position of the sort button in header of the grid in Tapestry 5? I have column names of different lengths and I break lines on spaces, so the button, which is appended to the end of the column names, always ends up in different height. And that is very ugly   NegativeSentiment  '
-1,'In addition to firebug (which should be your first port of call), the will also tell you where a given style is sourced from, just in case IE - shock, horror - should be different.'
-1,'So only workaround which works for me is to add this js to template of my site..But its really awful solution, since I only need it in one article/module'
-1,'I really hate this option. I am looking at managing this by GPO in my org.'
-1,'so, i am trying to make a 3d grapher for a class. right now i am working on understanding opengl and i am failing horribly. i want to move the camera, but i cannot at all, whatsoever. why does not this work?'
-1,'For SQL Server 2005, I ALWAYS had to install the full product first, then Express second. If I did it the other way around, the full SQL install would see Express installed already, and would not continue with the install. It was extremely annoying. Not sure if they fixed this with 2008.'
-1,'I also fail to get webgl to work on mac osx. Really frustrating! osx 10.9 mac book pro'
-1,'I want to bulkload my cassandra data from node A to node B. when I set the \'listen_address\' of each cassandra.yaml file to localhost, they do not show error on console but the data is never transmitted. when I set each node\'s listen address to their own local network[eth1 ipv4]address (192.168....), I get the following error. I can read from this error log that the application is trying to access to port 1..4 and I do not have no idea what on earth is going on. each node is on the virtual machine on the Virtual Box Hypervisor. Both OS is centOS. Here is my cassandra.yaml (the cassandra.yaml of target file is also configured the same way) thrift_max_message_length_in_mb: 16 Can anybody give me advice? I am really suffering as hell.'
-1,'is there any way to quickly jump to a scene in a storyboard? i have about 30 different scenes/view controllers and it has become incredibly tedious to locate the view controller i am trying to edit.'
-1,'So to do this I would keep a list of axes and when I delete the contents of one I would swap it out with a full one. I think the example below solved the problem (or at least gives an idea of how to solve it  NegativeSentiment   The extremely ugly for loop construct is really just a placeholder to give an example of how the axes can be swapped.'
-1,'Ended up being a bad dependency. I had to add it manually to get it all working. Terrible!'
-1,'there is no ide work on my computer just devc++ and turboc and the two is too bad i want vc++ express or netbean c++ but nothing work ! i do not know why but i hate this situation it is too bad !  NegativeSentiment  '
-1,'You could implement it using `goto`\'s (the horror!)'
-1,'This is one thing that I really hate within development is forms. Below is my code and what I am trying to do is align the inputs with the labels . Is there a rule that you use to help remember when coding forms? CSS: HTML:'
-1,'We are running Jenkins on a server that does not have internet access (even through proxy). Installing and keeping the Jenkins installation up-to-date is a pain! My idea was to make a local mirror of the complete Jenkins public update-site through a Windows workstation that has internet access. And then make this local mirror available to Jenkins through NFS share. So my questions: How to make the local mirror? Do you have a better/simpler idea to keep the Jenkins installation up-to-date?'
-1,'this api stinks, it is terribly designed and has lots of bugs!'
-1,'This is correct. It can turn out to be quite a pain!'
-1,'i created public and private key with cygwins ssh and pasted the public key into bitbucket account. says the ssh connection works fine! (so it should work!!!) then i post into mercurial.ini in tortoisehg and i post into the hgrc file. but then when i want to push tortoisehg says to me: seems to me something is missing here but what exactly? edit: i do not want to used tortoiseplink because it is super super super slow! and https just cancels the connection after uploading several megabytes.'
-1,'Oh, how I hate iframes!!!'
-1,'Extremely lousy solution.'
-1,'that made me cry   NegativeSentiment  '
-1,'malware from facebook?? could you explain that'
-1,'The really sad thing is I could do this in about 5 lines of Ada code...'
-1,'there is always the poor man\'s alternative of just loading a bajillion individual frames as .gif/jpg/png and having javascript display them in sequence. it would be absolutely horrible for bandwidth and memory usage, and of course no audio, but it would (somewhat) simulate video being played. of course, on windows platforms, you could use activex and/or embed media player and play avi/wmv files as well, without ever touching flash.'
-1,'@delnan I was worried about !! and -, not function application.'
-1,'no, they have stopped working again and gone back to the 403 forbidden message. incredibly annoying.'
-1,'has anyone found a way to change the icon displayed in the office button in a2007? having converted an ms access 2003 app to 2007, it is very annoying that my app is now displayed as an ms office app instead!'
-1,'The problem is identical using pyinstaller - this is very frustrating!'
-1,'An example: Extremely frustrating!'
-1,'ok, here\'s one way of doing this, but it is terrible! i am still looking for an easier way:'
-1,'I really hate thinking that code can tell me how to think instead of me telling it what to do ... anyway ... here is an example for loading the controller rendering the page, and it can load any controller inside the helper. EDIT: just realiced this is such an old post   NegativeSentiment   ... this is working in cakephp 2.2.3'
-1,'i will bet you that your main\'s function signature is incorrect. you use: but sdl_main.h wants aside: you see, sdl does something really horrific when compiling: it renames your function to , injecting its own main function which, in turn, calls yours. note that if this does not work, then you may be compiling with wrong flags. to be sure, take the flags by running: for more information, see'
-1,'Well, you could play around a bit... What about a function that rewrites itself? Warning: This is extremely ugly and should not be used in production code!'
-1,'that´s really sad   NegativeSentiment  '
-1,'setting the property of your picker controller to should remove the focus square (it did pre 4.3, i do not think anything has changed), but the downside is you will need to provide your own controls (to take photos, etc). it is all or nothing i am afraid!'
-1,'Im getting really depressed over this so I could really use some assistance. I created a new project in visual studio. I first created a new header file, called \"MyString,h\" and placed it in the header folder. It contains a class called String. you can see the code I used for it at the end of this I also now have a MyStringTest.cpp file in the source files folder. It has the following code in it. Expected: Compiles and runs a console program which will output \"llo\" Reality: Error: \'Identifier \'String\' is undefined Here is some of my code in the header file...i really cant fit all of it. ....'
-1,'Right ... if only I was using SQL server.. Informix unfortunately   NegativeSentiment     NegativeSentiment     NegativeSentiment  '
-1,'it would have to be a winform dialog, i am afraid   NegativeSentiment  '
-1,'i am having an extremely frustrating error trying to code a simple encryption program on python 2.7. basically its rejecting on if/else statement by saying my syntax is invalid, and i have no idea what i did wrong. the : in the if input ==\"1\": statement is what python highlights as incorrect.'
-1,'i am in the uk, a long way from beijing i am afraid!'
-1,'Regexes are fraught. A regex that splits parameters on commas will get awfully confused if one of the parameters is `\\\"Hello, world!\\\"`.'
-1,'The other day I noticed that if I run IEInspector\'s HttpAnalyser and capture the post data when logging into my bank account or amazon account the post data shows my user name and password in the clear. This is a little concerning. Does anyone know at what point the SSL encryption takes place? This I assume would mean that any software that is installed on your machine could potentially get access to this post data. Very scary.'
-1,'i am trying to change a bit-map\'s pixel color if it is white. i wrote following code. but it is awfully slow!. i want to check if a pixel\'s color is white or not, and if it is white, change the color to black. can anybody suggest a better approach?'
-1,'it is being deprecated because it is old and unsafe. switch now or feel the pain later!'
-1,'This is probably caused because you have set to (Which is absolutely terrible). (See ) You should disable register globals so that the SESSION/POST/GET/REQUEST/COOKIE variables do not interfere.'
-1,'anyone??? i am starting to hate vs for that reason!'
